,Unnamed: 0,address,building,unit,level,room,用户地址,楼,单元,层,房间
6101,6101,白石龙二区-22栋(德彩公寓1109不需要敲门，直接放在门外就可以),22栋,,11,1109,白石龙二区-22栋 (德彩公寓1109 不需要敲门，直接放在门外就可以),22栋,,11,1109
6102,6102,优城北区(a座东门写字楼7楼716),a座,东门写字楼,7,716,优城北区 (A座东门写字楼7楼716),a座,,7,716
6103,6103,欣新商行(楼上唐家公寓2栋4楼403),2栋,,4,403,欣新商行 (楼上唐家公寓2栋4楼403),2栋,,4楼,403
6104,6104,1970科技园(4栋201),4栋,,2,201,1970科技园 (4栋201),4栋,,2,201
6105,6105,坪山太辰光科技园(锦绣中路8号),,,,,坪山太辰光科技园 (锦绣中路8号),,,,
6106,6106,星光之约花园(5栋三单元摩羯座701),5栋,三单元,7,摩羯座701,星光之约花园 (5栋 三单元摩羯座701),5栋|摩羯座,三单元,7,701
6107,6107,深圳市禾盛行广告有限公司(国粹b区3号门二楼),,,2,,深圳市禾盛行广告有限公司 (国粹B区3号门二楼),,,二楼,
6108,6108,圣·莫丽斯c区-6号楼(10b),6号楼,,10,b,圣·莫丽斯C区-6号楼 (10B),6号楼,,10,b
6109,6109,展滔科技大厦-c座(1609),c座,,16,09,展滔科技大厦-C座 (1609),c座,,16,1609
6110,6110,隔圳新村90栋(隔圳新村90栋502),90栋,,5,502,隔圳新村90栋 (隔圳新村90栋502),90栋,,5,502
6111,6111,珠江旭景佳园1期(旭景佳园一期3a303),,,3,303,珠江旭景佳园1期 (旭景佳园一期3A303),3a,,3,303
6112,6112,西塔老太太泥炉烤肉(壹方天地店),,,,,西塔老太太泥炉烤肉(壹方天地店),,,,
6113,6113,格泰隆工业园-c栋(格泰隆工业园c栋2楼),c栋,,2,,格泰隆工业园-C栋 (格泰隆工业园C栋2楼),c栋,,2楼,
6114,6114,佳兆业·水岸新都4、5期(40栋a406),40栋,,4,406,佳兆业·水岸新都4、5期 (40栋A406),40栋,a,4,406
6115,6115,淘景商务大厦(深圳市龙华新区民治街道创业花园177栋淘景大厦6楼6008室),177栋,,6,6008室,淘景商务大厦 (深圳市龙华新区民治街道创业花园177栋淘景大厦6楼6008室),177栋,,6,6008
6116,6116,龙光玖钻北丙期-3c栋(龙华红山地铁站店)(3c930),3c栋,,9,30,龙光玖钻北丙期-3C栋(龙华红山地铁站店) (3C930),3c栋,,9,930
6117,6117,戏梦·drama推理社(3楼307),,,3,307,戏梦·drama推理社 (3楼307),,,3,307
6118,6118,润达圆庭(2楼童程童美),,,2,童程童美,润达圆庭 (2楼童程童美),,,2楼,
6119,6119,龙光玖钻-4e栋(1640),4e栋,,,1640,龙光玖钻-4E栋 (1640),4e栋,,16,1640
6120,6120,沙吓老村-14号楼(904),14号楼,,9,04,沙吓老村-14号楼 (904),14号楼,,9,904
6121,6121,耐尔金科技有限公司(深圳市龙岗区五和大道世纪名城14楼1401),,,14,1401,耐尔金科技有限公司 (深圳市龙岗区五和大道世纪名城14楼1401),,,14楼,1401
6122,6122,龙光·玖钻(龙光玖钻南期4b2106),,,21,06,龙光·玖钻 (龙光玖钻南期4B2106),4b,,21,2106
6123,6123,星光之约花园(天蝎座403),,天蝎座,4,03,星光之约花园 (天蝎座403),天蝎座,,4,403
6124,6124,银湖谷-2号门(3a1703),2号,,17,03,银湖谷-2号门 (3A1703),3a,,17,1703
6125,6125,万家灯火(梅坂大道)(4栋5单元418（靠近北门）),4栋,5单元,4,418,万家灯火(梅坂大道) (4栋5单元418（靠近北门）),4栋,5单元,4,418
6126,6126,太阳雨家园-4号楼(14b),4号楼,,14,14b,太阳雨家园-4号楼 (14B),4号楼,,14,b
6127,6127,深圳星河吉酒店，臻品之选,,,,,深圳星河吉酒店，臻品之选,,,,
6128,6128,樟坑三区-94栋(1003，麻烦外卖放门口),94栋,,10,1003,樟坑三区-94栋 (1003，麻烦外卖放门口),94栋,,10,1003
6129,6129,airgame网咖(龙华店)(85),,,8,5,AIR GAME网咖(龙华店) (85),,,,
6130,6130,深圳农村商业银行(龙华支行)(后面停车场保安亭),,,,后面停车场保安亭,深圳农村商业银行(龙华支行) (后面停车场保安亭),,,,
6131,6131,华润万家(丰泽湖店)(乐购),,,,乐购,华润万家(丰泽湖店) (乐购),,,,
6132,6132,时代公寓(b栋4楼),b栋,,4,,时代公寓 (b栋4楼),b栋,,4,
6133,6133,锦绣江南一期-a1栋(7单元514),a1栋,7单元,5,514,锦绣江南一期-A1栋 (7单元514),a1栋,7单元,5,514
6134,6134,汇龙湾花园(3栋a座20b),3栋|a座,,2,20b,汇龙湾花园 (3栋A座20B),3栋a座,,20,b
6135,6135,江南大厦(501-11),,,5,501-11,江南大厦 (501-11),,,5,501-11
6136,6136,南坑村统建楼(南三巷1栋301),1栋,,3,301,南坑村统建楼 (南三巷1栋301),1栋,,3,301
6137,6137,星河world二期-d栋(d座701),d栋,,7,701,星河WORLD二期-D栋 (D座701),d栋,,7,701
6138,6138,星河worldc座(26楼),,,26,,星河WORLDC座 (26楼),c座,,26楼,
6139,6139,潮汇大排档(65-1b单元6楼b602),,b单元,6,b602,潮汇大排档 (65-1 B单元 6楼B602),1栋,b单元,6,b602
6140,6140,星河world1期-a座(801),a座,,8,01,星河WORLD1期-A座 (801),a座,,8,801
6141,6141,金地上塘道二期(11栋2单元28d),11栋,2单元,28,28d,金地上塘道二期 (11栋2单元28D),11栋,2单元,28,d
6142,6142,坂田创意园-y3栋(1楼电梯口闪链医疗),y3栋,,1,电梯口闪链医疗,坂田创意园-Y3栋 (1楼电梯口闪链医疗),y3栋,,1楼,
6143,6143,溪山美地(14栋a座25ab),14栋,a座,25,25ab,溪山美地 (14栋A座25AB),14栋a座,,25,ab
6144,6144,红山6979-17号楼(17号),17号楼,,,,红山6979-17号楼 (17号),17号楼,,,17号
6145,6145,东明大厦(民康路)(1428室),,,14,1428,东明大厦(民康路) (1428室),,,14,1428
6146,6146,美庭苑(永甘路8号美庭苑602),,,6,602,美庭苑 (永甘路8号美庭苑602),,,6,602
6147,6147,创汇国际中心(18f),,,18,,创汇国际中心 (18F),,,18,f
6148,6148,创世纪公寓(3楼303),,,3楼,303,创世纪公寓 (3楼303),,,3,303
6149,6149,绿景公馆1866南区(出入口)(f栋27c),f栋,,27,c,绿景公馆1866南区(出入口) (F栋27C),f栋,,27,c
6150,6150,雅星大厦(2楼203),,,2,203,雅星大厦 (2楼203),,,2楼,203
6151,6151,茶百道(maxcity店)(42号103),42号,,1,103,茶百道(MaxCity店) (42号103),,,1,103
6152,6152,吉星楼(铭洋楼南)(南坑南2巷2号702),,,7,702,吉星楼(铭洋楼南) (南坑南2巷2号702),,,7,702
6153,6153,横岭村二区-40栋(横岭二区40栋1301不要敲门放门口拍照就可以了),40栋,,13,01,横岭村二区-40栋 (横岭二区40栋1301不要敲门放门口拍照就可以了),40栋,,13,1301
6154,6154,美吉姆国际儿童教育中心(龙岗区坂田星河cocopark-3层l3c-016),,,3,l3c-016,美吉姆国际儿童教育中心 (龙岗区坂田星河COCOPARK-3层L3C-016),,,3层,16
6155,6155,潜龙鑫茂花园b区-2栋(龙华区民治潜龙鑫茂花园b区2栋1单元4f),2栋,1单元,4,4f,潜龙鑫茂花园B区-2栋 (龙华区民治潜龙鑫茂花园B区2栋1单元4F),2栋,1单元,4,f
6156,6156,龙军花园(a6栋15g),a6栋,,15,g,龙军花园 (A6栋15G),a6栋,,15,g
6157,6157,招商银行红山支行,,,,,招商银行红山支行,,,,
6158,6158,动车国际大厦(13楼深圳农村商业银行),,,13,,动车国际大厦 (13楼深圳农村商业银行),,,13楼,
6159,6159,书香门-5号楼(民塘路书香门第山水轩5栋601),5号楼,,6,601,书香门-5号楼 (民塘路书香门第山水轩5栋601),5栋,,6,601
6160,6160,龙军花园(9栋2单元8c),9栋,2单元,8,8c,龙军花园 (9栋2单元8C),9栋,2单元,8,c
6161,6161,创客工坊(创客工坊309),,,,309,创客工坊 (创客工坊309),,,3,309
6162,6162,金地梅陇镇(1栋1单元4a),1栋,1单元,4,4a,金地梅陇镇 (1栋1单元4A),1栋,1单元,4,a
6163,6163,天誉花园二期10栋b座(704),10栋|b座,,7,04,天誉花园二期10栋B座 (704),10栋b座,,7,704
6164,6164,星河传奇一期一栋-c座(2605),一栋|c座,,26,2605,星河传奇一期一栋-C座 (2605),一栋c座,,26,2605
6165,6165,华景乐园(1211),,,12,11,华景乐园 (1211),,,12,1211
6166,6166,第五园四期-4号楼(4栋1606),4号楼|4栋,,16,1606,第五园四期-4号楼 (4栋1606),4栋,,16,1606
6167,6167,泰洲祥宇(1111房间8巷4号),,8巷,4,,泰洲祥宇 (1111房间8巷4号),,,11,1111房
6168,6168,民乐工业区写字楼-1栋(502),1栋,,5,502,民乐工业区写字楼-1栋 (502),1栋,,5,502
6169,6169,有栋公寓(扬马新村二巷八号有栋公寓202),,,2,02,有栋公寓 (扬马新村二巷八号有栋公寓202),,,2,202
6170,6170,五和社区工作站党委(龙岗区坂田街道五和社区和磡村一巷一号综合大楼阁楼),合大楼,,,阁楼,五和社区工作站党委 (龙岗区坂田街道五和社区和磡村一巷一号综合大楼阁楼),,,,
6171,6171,星河郡寓(深圳雅宝店),,,,深圳雅宝店,星河郡寓(深圳雅宝店),,,,
6172,6172,皇嘉商务中心(a栋317),a栋,,3,317,皇嘉商务中心 (A栋317),a栋,,3,317
6173,6173,星河worldc座(902),c座,,9,02,星河WORLDC座 (902),c座,,9,902
6174,6174,深圳星河吉酒店，臻品之选(吉酒店),,,,,深圳星河吉酒店，臻品之选 (吉酒店),,,,
6175,6175,星河银湖谷3-b栋(3b1405),b栋,,14,1405,星河银湖谷3-B栋 (3B1405),3-b栋|3b,,14,1405
6176,6176,新龙大厦(2307),,,23,2307,新龙大厦 (2307),,,23,2307
6177,6177,华侨新苑(3栋29b),3栋,,2,9b,华侨新苑 (3栋29B),3栋,,29,b
6178,6178,杨美侨联东社区(坂田街道侨联东村二巷1号1105),1号,,11,1105,杨美侨联东社区 (坂田街道侨联东村二巷1号1105),,,11,1105
6179,6179,深圳市敏捷土石方工程有限公司(门口有电动车换电柜),,,,门口有电动车换电柜,深圳市敏捷土石方工程有限公司 (门口有电动车换电柜),,,,
6180,6180,泊寓(麒麟公社店)-15号楼(706室),15号楼,,7,06,泊寓(麒麟公社店)-15号楼 (706室),15号楼,,7,706
6181,6181,龙塘村南一巷-8栋(南区一巷8号702),8栋,,7,702,龙塘村南一巷-8栋 (南区一巷8号702),8栋,,7,702
6182,6182,莱蒙水榭春天3期(南北药行),,,,南北药行,莱蒙水榭春天3期 (南北药行),,,,
6183,6183,华业玫瑰四季花园2期-1号楼-2单元(9d),1号楼,2单元,9,9d,华业玫瑰四季花园2期-1号楼-2单元 (9D),1号楼,2单元,9,d
6184,6184,松仔园(广东省深圳市龙华区松仔园d区14栋101办公室),14栋,,1,01,松仔园 (广东省深圳市龙华区松仔园D区14栋101办公室),14栋,,1,101
6185,6185,维也纳国际酒店·深圳北站店(1403),,,14,03,维也纳国际酒店·深圳北站店 (1403),,,14,1403
6186,6186,万科金域华府一期(3栋2504),3栋,,25,04,万科金域华府一期 (3栋2504),3栋,,25,2504
6187,6187,深国际万科和雅轩(2栋4202),2栋,,42,02,深国际万科和雅轩 (2栋4202),2栋,,42,4202
6188,6188,隔圳新村(14栋1001),14栋,,10,01,隔圳新村 (14栋1001),14栋,,10,1001
6189,6189,龙璧工业城-5栋(5栋东座3楼海果达科技),5栋|5栋,,3,海果达科技,龙璧工业城-5栋 (5栋东座3楼海果达科技),5栋,,3,
6190,6190,龙城国际(白灰围一路)(3栋1单元801),3栋,1单元,8,801,龙城国际(白灰围一路) (3栋1单元801),3栋,1单元,8,801
6191,6191,悦湖大厦(12楼12b1),,,12,12b1,悦湖大厦 (12楼12B1),,,12,b1
6192,6192,华侨雅苑-b座(1402),b座,,14,1402,华侨雅苑-B座 (1402),b座,,14,1402
6193,6193,锦绣江南2期(八栋一单元1102),八栋,一单元,11,1102,锦绣江南2期 (八栋一单元1102),8栋,1单元,11,1102
6194,6194,吉鑫苑(五和路七巷7号501),,,5,501,吉鑫苑 (五和路七巷7号501),,,5,501
6195,6195,坂田创意产业园-y4栋(坂田创意园-y4栋401),y4栋,,4,01,坂田创意产业园-Y4栋 (坂田创意园- Y4栋401),y4栋,,4,401
6196,6196,新牛山庄-12栋(501),12栋,,5,501,新牛山庄-12栋 (501),12栋,,5,501
6197,6197,深圳深爱半导体股份有限公司-东门(深爱半导体),,,,,深圳深爱半导体股份有限公司-东门 (深爱半导体),,,,
6198,6198,家和花园南区6号楼(坂田家和花园六栋二单元407),6号楼,二单元,4,407,家和花园南区6号楼 (坂田家和花园六栋二单元407),6号楼|六栋,二单元,4,407
6199,6199,光雅园村(二巷9号804(金利源便利店对面)),,,8,804,光雅园村 (二巷9号804(金利源便利店对面)),,,8,804
6200,6200,广东省深圳市龙华区新彩苑-2号楼(b座1109),2号楼|b座,,11,09,广东省深圳市龙华区新彩苑-2号楼 (b座1109),2号楼,,11,1109
6201,6201,梅龙阁-b栋(梅龙阁b栋30c),b栋,,,30c,梅龙阁-B栋 (梅龙阁b栋30c),b栋,,30,c
6202,6202,卓越皇后道(3a24a),,,24,a,卓越皇后道 (3A24A),3a,,24,a
6203,6203,龙光九钻北乙期-2a栋(2609),2a栋,,26,09,龙光九钻北乙期-2A栋 (2609),2a栋,,26,2609
6204,6204,鹏华·香域花园(6栋1205),6栋,,12,1205,鹏华·香域花园 (6栋1205),6栋,,12,1205
6205,6205,龙华名车广场(二楼衡州名车),,,二楼,衡州名车,龙华名车广场 (二楼衡州名车),,,二楼,
6206,6206,香林世纪华府(6-1-1505),,,15,1505,香林世纪华府 (6-1-1505),6,1,15,1505
6207,6207,华业玫瑰四季花园2期-1号楼-2单元(8b),1号楼,2单元,,8b,华业玫瑰四季花园2期-1号楼-2单元 (8B),1号楼,2单元,8,b
6208,6208,金地梅陇镇(16栋29b),16栋,,29,29b,金地梅陇镇 (16栋29B),16栋,,29,b
6209,6209,永畅嘉2期(杨美路13号车博士驾校对面),,,,,永畅嘉2期 (杨美路13号车博士驾校对面),,,,
6210,6210,梅龙阁-a栋(16b),a栋,,16,16b,梅龙阁-A栋 (16b),a栋,,16,b
6211,6211,特发·和平里2期(海棠阁1209),海棠阁,,12,1209,特发·和平里2期 (海棠阁1209),,,12,1209
6212,6212,大族云峰2期(d栋1单元401),d栋,1单元,4,01,大族云峰2期 (D栋1单元401),d栋,1单元,4,401
6213,6213,星河传奇2期(b栋2002),b栋,,20,02,星河传奇2期 (B栋2002),b栋,,20,2002
6214,6214,龙光玖钻(龙光玖钻3012缝心酒馆),,,,3012缝心酒馆,龙光玖钻 (龙光玖钻3012缝心酒馆),,,30,3012
6215,6215,上汽大众(深圳誉成店)(上汽大众后面一栋维修车间配件部),,,,,上汽大众(深圳誉成店) (上汽大众后面一栋维修车间配件部),,,,
6216,6216,悦巢酒店(深圳北站店)(518),,,,518,悦巢酒店(深圳北站店) (518),,,5,518
6217,6217,星河银湖谷(北门)(7栋802),7栋,,8,802,星河银湖谷(北门) (7栋802),7栋,,8,802
6218,6218,雅星大厦(雅星大厦201室八队科技),,,2,201室八队科技,雅星大厦 (雅星大厦201室八队科技),,,2,201室
6219,6219,倾心青年社交公寓(208),,,2,08,倾心青年社交公寓 (208),,,2,208
6220,6220,浙商银行(深圳龙华支行)(浙商银行一楼),,,1,,浙商银行(深圳龙华支行) (浙商银行一楼),,,1,
6221,6221,tod科技中心-2栋(4楼),2栋,,4,,TOD科技中心-2栋 (4楼),2栋,,4楼,
6222,6222,苹果园(金牛座14j),金牛座,,14,14j,苹果园 (金牛座14j),,,14,j
6223,6223,永盛楼(永香西路25号703永盛楼),,,7,703,永盛楼 (永香西路25号703 永盛楼),,,7,703
6224,6224,星河world-g座(4楼货拉拉),g座,,4,,星河WORLD-G座 (4楼货拉拉),g座,,4楼,
6225,6225,美成工业区(美成工业园东门新河街4号一栋四楼送上楼),一栋,,4,,美成工业区 (美成工业园东门新河街4号一栋四楼 送上楼),一栋,,四楼,
6226,6226,恒信科技产业园-28号楼,28号楼,,,,恒信科技产业园-28号楼,28号楼,,,
6227,6227,春华四季园-41号楼(春华四季园41栋2单元8b),41号楼,2单元,8,8b,春华四季园-41号楼 (春华四季园 41栋 2单元 8b),41栋,2单元,8,b
6228,6228,坂田创意园y1(202),,,2,202,坂田创意园Y1 (202),y1,,2,202
6229,6229,润达圆庭-a栋(a2031),a栋,,20,31,润达圆庭-A栋 (A2031),a栋,,20,2031
6230,6230,广东省深圳市龙岗区杨美上段(二巷八号),,,,,广东省深圳市龙岗区杨美上段 (二巷八号),,,,
6231,6231,深圳龙华弓村和平小区(65号公寓1008),65号,,10,1008,深圳龙华弓村和平小区 (65号公寓1008),,,10,1008
6232,6232,吉明大厦(五和路六巷七号1301),,,13,1301,吉明大厦 (五和路六巷七号1301),,,13,1301
6233,6233,民营住宅区(光雅园民营住宅区十巷一号家馨公寓5楼504放门口),,,5,504,民营住宅区 (光雅园民营住宅区十巷一号家馨公寓5楼504放门口),,,5楼,504
6234,6234,梧桐寓(自在国际青年社区民治店)(a1315),,a,13,1315,梧桐寓(自在国际青年社区民治店) (A1315),a,,13,1315
6235,6235,恒大都会广场营销中心(恒大都会广场营销中心),,,,,恒大都会广场营销中心 (恒大都会广场营销中心),,,,
6236,6236,隔圳新村(3栋605),3栋,,6,605,隔圳新村 (3栋605),3栋,,6,605
6237,6237,星河world三期-g2栋(9层),g2栋,,9,,星河WORLD三期-G2栋 (9层),g2栋,,9层,
6238,6238,阳光第五季花园(迎春阁2单元5b),迎春阁,2单元,5,5b,阳光第五季花园 (迎春阁2单元5B),,2单元,5,b
6239,6239,旺塘小区(十五巷14号1401),十五巷14号,,14,1401,旺塘小区 (十五巷14号1401),,,14,1401
6240,6240,南坑第二工业区-综合楼(701),综合楼,,7,01,南坑第二工业区-综合楼 (701),,,7,701
6241,6241,深业紫麟山(深圳)(h8-13b),,,13,13b,深业紫麟山(深圳) (H8-13B),h8,,13,b
6242,6242,富来公寓(永香路富来楼5楼),富来楼,,5,,富来公寓 (永香路富来楼5楼),,,5楼,
6243,6243,中泰电子科技园(2栋5楼),2栋,,5,,中泰电子科技园 (2栋5楼),2栋,,5楼,
6244,6244,龙光·玖龙玺-a栋(a栋6c),a栋,,6,6c,龙光·玖龙玺-A栋 (A栋6c),a栋,,6,c
6245,6245,中海锦城(5a栋20楼2008室),5a栋,,20,2008,中海锦城 (5A栋20楼2008室),5a栋,,20楼,2008室
6246,6246,淘金地大厦-e座(e908),e座,,9,08,淘金地大厦-E座 (E908),e座,,9,908
6247,6247,民乐科技园-雅星大厦(605),,,6,605,民乐科技园-雅星大厦 (605),,,6,605
6248,6248,西头瓜地新村-15号楼(1206),15号楼,,12,1206,西头瓜地新村-15号楼 (1206),15号楼,,12,1206
6249,6249,珠江旭景佳园2期-8b栋(旭景家园8b-503),8b栋,,5,503,珠江旭景佳园2期-8B栋 (旭景家园8B-503),8b栋,,5,503
6250,6250,汇德大厦-1号楼(写字楼),1号楼,,,,汇德大厦-1号楼 (写字楼),1号楼,,,
6251,6251,湾畔购物中心(二楼潮品一挚尚),,,2,,湾畔购物中心 (二楼潮品一挚尚),,,二楼,
6252,6252,星河丹堤e区(1栋2单元1003),,1栋2单元,10,1003,星河丹堤E区 (1栋2单元1003),1栋,2单元,10,1003
6253,6253,乐乎青年公寓-48栋(深圳市龙华区民治街道松仔园二区48栋乐乎公寓8楼812),48栋,,8,812,乐乎青年公寓-48栋 (深圳市龙华区民治街道松仔园二区48栋乐乎公寓8楼812),48栋,,8,812
6254,6254,中海锦城5b(3203),,,32,3203,中海锦城5B (3203),5b,,32,3203
6255,6255,春华四季园-15号楼(春华四季园2期15栋6b),15号楼|15栋,6单元,,6b,春华四季园-15号楼 (春华四季园2期15栋6B),15栋,,6,b
6256,6256,锦绣江南花园3期d2座(8d),d2座,,8,8d,锦绣江南花园3期D2座 (8D),d2座,,8,d
6257,6257,创业花园-72栋(72栋15楼1502（楼下电话开门禁）),72栋,,15,1502,创业花园-72栋 (72栋15楼1502（楼下电话开门禁）),72栋,,15楼,1502
6258,6258,百瑞达大厦-a2座(3楼),a2座,,3,,百瑞达大厦-A2座 (3楼),a2座,,3楼,
6259,6259,熹舍公寓(310),,,3,310,熹舍公寓 (310),,,3,310
6260,6260,龙光·玖龙玺(c座12c),c座,,12,12c,龙光·玖龙玺 (C座12C),c座,,12,c
6261,6261,创业花园(143栋910),143栋,,9,10,创业花园 (143栋910),143栋,,9,910
6262,6262,星河world1期-b座(2005痘庄科学祛痘),b座,,20,05痘庄科学祛痘,星河WORLD1期-B座 (2005痘庄科学祛痘),b座,,20,2005
6263,6263,华侨城北站壹号-公寓楼(1栋808),1栋,,8,808,华侨城北站壹号-公寓楼 (1栋808),1栋,,8,808
6264,6264,深圳卡瑞登酒店(北站店)(706),,,7,06,深圳卡瑞登酒店(北站店) (706),,,7,706
6265,6265,星河world二期-d栋(星河worldd座),d栋,,,,星河WORLD二期-D栋 (星河world D座),d栋,,,
6266,6266,星河world-f座(408),f座,,4,408,星河WORLD-F座 (408),f座,,4,408
6267,6267,惠鑫公寓(c栋325),c栋,,3,25,惠鑫公寓 (c栋325),c栋,3,,325
6268,6268,生涯体育q-park篮球馆(qpark篮球馆),,,,,生涯体育Q-PARK篮球馆 (QPARK篮球馆),,,,
6269,6269,坂田创意产业园-y2栋(710),y2栋,,7,710,坂田创意产业园-Y2栋 (710),y2栋,,7,710
6270,6270,梅花山庄乐梅园-52栋(52栋),52栋,,,,梅花山庄乐梅园-52栋 (52栋),52栋,,,
6271,6271,太二酸菜鱼(星河world·cocopark店)(太二酸菜鱼),,,,,太二酸菜鱼(星河WORLD·COCOPark店) (太二酸菜鱼),,,,
6272,6272,香林世纪华府(1栋2单元1005),1栋,2单元,10,05,香林世纪华府 (1栋2单元1005),1栋,2单元,10,1005
